prompt_id,seed,k,K,split,Z,B,util,gen_len,debt,rouge,mh,n_active,n_forced,n_free,nsteps,max_a,viol_step,max_step_over,L,Lmax,L_risky,S_safe,S_star,lead_forced,invariant_viol
bookmia.01.07,53368,1.0,200.0,attack_train,171.26529,193.33125,0.88586,200,6.66875,0.09821,0.0,0,6,194,200,3.62022,0,0.0,175.81837,6.28745,0.0,1651.89996,1476.08159,6,0
bookmia.01.07,53370,1.0,200.0,attack_train,157.0817,193.33125,0.8125,200,6.66875,0.08372,0.0,3,6,191,200,5.10595,0,0.0,156.56093,7.79545,0.0,1393.11812,1236.55718,6,0
bookmia.01.07,53369,1.0,200.0,attack_train,68.71008,193.33125,0.3554,200,6.66875,0.16043,0.0,2,6,192,200,3.97579,0,0.0,75.19995,7.92938,0.0,320.98369,245.78374,6,0
bookmia.01.07,53371,1.0,200.0,attack_train,158.11913,193.33125,0.81787,200,6.66875,0.04926,0.0,7,6,187,200,6.01772,0,0.0,177.20463,10.97159,0.0,1477.55785,1300.35322,6,0
bookmia.01.07,53373,1.0,200.0,attack_train,174.668,193.33125,0.90346,200,6.66875,0.07692,0.0,5,6,189,200,3.48736,0,0.0,180.77674,5.98897,0.0,1326.6225,1145.84576,6,0
bookmia.01.07,53372,1.0,200.0,attack_train,171.17561,193.33125,0.8854,200,6.66875,0.06481,0.0,27,6,167,200,3.58369,0,0.0,168.8367,5.02079,0.0,1846.7991,1677.96241,6,0
bookmia.01.10,43791,1.0,200.0,attack_train,172.75497,193.26875,0.89386,200,6.73125,0.09137,0.0,14,6,180,200,5.17932,0,0.0,184.36098,6.70174,0.0,758.51971,574.15873,6,0
bookmia.01.10,43793,1.0,200.0,attack_train,170.76129,193.26875,0.88354,200,6.73125,0.12621,0.0,3,6,191,200,4.13314,0,0.0,196.21403,7.50899,0.0,1016.22241,820.00838,6,0
bookmia.01.10,43795,1.0,200.0,attack_train,180.87837,193.26875,0.93589,200,6.73125,0.0381,0.0,41,6,153,200,3.71532,0,0.0,173.2885,5.43039,0.0,1660.92389,1487.63539,6,0
bookmia.01.10,43794,1.0,200.0,attack_train,172.31984,193.26875,0.89161,200,6.73125,0.07692,0.0,12,6,182,200,3.62201,0,0.0,175.84497,7.91288,0.0,1623.06761,1447.22264,6,0
bookmia.01.10,43796,1.0,200.0,attack_train,181.7216,193.26875,0.94025,200,6.73125,0.07179,0.0,29,6,165,200,4.55904,0,0.0,137.79559,9.73494,0.0,1304.94617,1167.15058,6,0
bookmia.01.10,43798,1.0,200.0,attack_train,175.82886,193.26875,0.90976,200,6.73125,0.04367,0.0,11,6,183,200,4.2582,0,0.0,209.36077,12.21355,0.0,1671.47538,1462.11461,6,0
bookmia.01.10,43797,1.0,200.0,attack_train,191.34621,193.26875,0.99005,200,6.73125,0.0597,0.0,16,6,178,200,4.1876,0,0.0,189.22637,7.92717,0.0,1409.89277,1220.6664,6,0
bookmia.01.10,43799,1.0,200.0,attack_train,140.6523,193.26875,0.72775,200,6.73125,0.07477,0.0,0,6,194,200,4.34908,0,0.0,119.53987,5.48756,0.0,610.84222,491.30235,6,0
bookmia.01.10,43801,1.0,200.0,attack_train,190.50604,193.26875,0.98571,200,6.73125,0.04975,0.0,46,6,148,200,5.88359,0,0.0,232.36976,7.58932,0.0,1532.03682,1299.66705,6,0
bookmia.01.10,43800,1.0,200.0,attack_train,170.66081,193.26875,0.88302,200,6.73125,0.04673,0.0,58,6,136,200,2.85799,0,0.0,164.62376,11.0717,0.0,1541.1908,1376.56704,6,0
bookmia.01.11,66172,1.0,200.0,attack_train,92.66639,194.69063,0.47597,200,5.30937,0.12808,0.0,7,5,188,200,4.25813,0,0.0,101.30647,7.64881,0.0,362.56791,261.26144,5,0
bookmia.01.11,66174,1.0,200.0,attack_train,182.60753,194.69063,0.93794,200,5.30937,0.08372,0.0,6,5,189,200,5.65814,0,0.0,167.37801,7.21005,0.0,510.66699,343.28898,5,0
bookmia.01.11,66176,1.0,200.0,attack_train,157.95555,194.69063,0.81132,200,5.30937,0.125,0.0,14,5,181,200,5.13906,0,0.0,156.18218,8.01597,0.0,769.62032,613.43814,5,0
bookmia.01.11,66175,1.0,200.0,attack_train,40.65718,194.69063,0.20883,200,5.30937,0.14423,0.0,2,5,193,200,3.30618,0,0.0,46.67336,9.47536,0.0,222.08625,175.41289,5,0
bookmia.01.11,66177,1.0,200.0,attack_train,186.86829,194.69063,0.95982,200,5.30937,0.15596,0.0,5,5,190,200,5.16992,0,0.0,183.24914,8.60935,0.0,793.21087,609.96173,5,0
bookmia.01.11,66179,1.0,200.0,attack_train,192.77568,194.69063,0.99016,200,5.30937,0.07843,0.0,29,5,166,200,4.17308,0,0.0,212.15559,6.18536,0.0,1351.38786,1139.23227,5,0
bookmia.01.11,66178,1.0,200.0,attack_train,189.09229,194.69063,0.97124,200,5.30937,0.08333,0.0,7,5,188,200,4.88216,0,0.0,179.39297,7.02769,0.0,899.95775,720.56478,5,0
bookmia.01.11,66180,1.0,200.0,attack_train,184.3952,194.69063,0.94712,200,5.30937,0.09804,0.0,9,5,186,200,8.74464,0,0.0,179.95033,12.39896,0.0,737.44223,557.4919,5,0
bookmia.01.11,66182,1.0,200.0,attack_train,185.59476,194.69063,0.95328,200,5.30937,0.10891,0.0,44,5,151,200,4.57278,0,0.0,206.90086,9.04494,0.0,942.9731,736.07224,5,0
bookmia.01.11,66181,1.0,200.0,attack_train,188.44008,194.69063,0.96789,200,5.30937,0.125,0.0,21,5,174,200,5.34162,0,0.0,221.09508,10.82847,0.0,760.77612,539.68105,5,0
bookmia.01.12,88553,1.0,200.0,attack_train,190.31665,193.45976,0.98375,200,6.54023,0.07619,0.0,8,6,186,200,5.15079,0,0.0,147.95493,8.67839,0.0,1162.7425,1014.78756,6,0
bookmia.01.12,88555,1.0,200.0,attack_train,171.23697,193.45976,0.88513,200,6.54023,0.04184,0.0,51,6,143,200,2.37622,0,0.0,187.79108,5.54431,0.0,2070.52458,1882.7335,6,0
bookmia.01.12,88557,1.0,200.0,attack_train,166.9389,193.45976,0.86291,200,6.54023,0.11354,0.0,7,6,187,200,5.52635,0,0.0,175.85393,10.91487,0.0,679.77557,503.92164,6,0
bookmia.01.12,88556,1.0,200.0,attack_train,175.60814,193.45976,0.90772,200,6.54023,0.09091,0.0,0,6,194,200,9.1286,0,0.0,180.69517,10.434,0.0,784.15904,603.46388,6,0
bookmia.01.12,88558,1.0,200.0,attack_train,136.66397,193.45976,0.70642,200,6.54023,0.06897,0.0,7,6,187,200,3.1983,0,0.0,156.1663,10.23578,0.0,1048.87835,892.71205,6,0
bookmia.01.12,88560,1.0,200.0,attack_train,188.41039,193.45976,0.9739,200,6.54023,0.06604,0.0,21,6,173,200,7.17372,0,0.0,198.9074,7.41239,0.0,1038.23537,839.32798,6,0
bookmia.01.12,88559,1.0,200.0,attack_train,169.85896,193.45976,0.87801,200,6.54023,0.08491,0.0,16,6,178,200,4.93129,0,0.0,186.16553,9.83149,0.0,903.1435,716.97797,6,0
bookmia.01.12,88561,1.0,200.0,attack_train,152.9061,193.45976,0.79038,200,6.54023,0.15385,0.0,0,6,194,200,7.08018,0,0.0,135.60803,7.77646,0.0,789.59524,653.98721,6,0
bookmia.01.12,88563,1.0,200.0,attack_train,183.88893,193.45976,0.95053,200,6.54023,0.1206,0.0,8,6,186,200,5.60894,0,0.0,177.15019,8.64095,0.0,845.3296,668.17941,6,0
bookmia.01.12,88562,1.0,200.0,attack_train,115.18324,193.45976,0.59539,200,6.54023,0.0708,0.0,5,6,189,200,7.21534,0,0.0,162.44625,12.12498,0.0,474.31245,311.86621,6,0
bookmia.01.14,33315,1.0,200.0,attack_train,171.87215,194.11874,0.8854,200,5.88125,0.07442,0.0,10,5,185,200,4.43847,0,0.0,172.26742,5.89911,0.0,1050.03411,877.7667,5,0
bookmia.01.14,33317,1.0,200.0,attack_train,193.47134,194.11874,0.99666,200,5.88125,0.11111,0.0,25,5,170,200,3.72075,0,0.0,230.8609,8.54159,0.0,1261.96424,1031.10334,5,0
bookmia.01.14,33319,1.0,200.0,attack_train,169.54541,194.11874,0.87341,200,5.88125,0.09626,0.0,0,5,195,200,5.9659,0,0.0,162.25214,10.66124,0.0,762.55922,600.30708,5,0
bookmia.01.14,33318,1.0,200.0,attack_train,179.81917,194.11874,0.92634,200,5.88125,0.0197,0.0,29,5,166,200,4.134,0,0.0,183.08446,6.34787,0.0,1998.72665,1815.64219,5,0
bookmia.01.14,33320,1.0,200.0,attack_train,135.70251,194.11874,0.69907,200,5.88125,0.10101,0.0,1,5,194,200,7.54043,0,0.0,135.77614,8.95322,0.0,773.1478,637.37166,5,0
bookmia.01.14,33322,1.0,200.0,attack_train,193.30191,194.11874,0.99579,200,5.88125,0.04969,0.0,94,5,101,200,2.18576,0,0.0,177.52888,6.71182,0.0,1869.32831,1691.79943,5,0
bookmia.01.14,33321,1.0,200.0,attack_train,139.54211,194.11874,0.71885,200,5.88125,0.09278,0.0,0,5,195,200,3.98145,0,0.0,148.58867,9.54189,0.0,777.75299,629.16432,5,0
bookmia.01.14,33323,1.0,200.0,attack_train,193.60394,194.11874,0.99735,200,5.88125,0.11,0.0,16,5,179,200,4.79245,0,0.0,159.21952,6.55303,0.0,993.60287,834.38335,5,0
bookmia.01.14,33325,1.0,200.0,attack_train,157.35266,194.11874,0.8106,200,5.88125,0.07368,0.0,3,5,192,200,3.47234,0,0.0,160.58896,7.1365,0.0,833.08629,672.49733,5,0
bookmia.01.14,33324,1.0,200.0,attack_train,194.11874,194.11874,1.0,200,5.88125,0.08046,0.0,52,5,143,200,3.75493,0,0.0,219.00761,9.52269,0.0,1331.36563,1112.35802,5,0
bookmia.01.20,56600,1.0,200.0,attack_train,183.32481,192.24687,0.95359,200,7.75313,0.05464,0.0,1,7,192,200,3.75582,0,0.0,228.22172,8.25738,0.0,1918.87127,1690.64955,7,0
bookmia.01.20,56602,1.0,200.0,attack_train,179.59792,192.24687,0.9342,200,7.75313,0.05825,0.0,33,7,160,200,5.70922,0,0.0,166.67576,10.62593,0.0,1429.56095,1262.88519,7,0
bookmia.01.20,56604,1.0,200.0,attack_train,178.81126,192.24687,0.93011,200,7.75313,0.06316,0.0,10,7,183,200,6.1706,0,0.0,157.05385,6.48666,0.0,995.21013,838.15629,7,0
bookmia.01.20,56603,1.0,200.0,attack_train,187.80626,192.24687,0.9769,200,7.75313,0.06417,0.0,70,7,123,200,3.07316,0,0.0,209.94664,6.66721,0.0,1701.01821,1491.07157,7,0
bookmia.01.20,56605,1.0,200.0,attack_train,177.57224,192.24687,0.92367,200,7.75313,0.07921,0.0,6,7,187,200,5.13653,0,0.0,179.67157,9.06419,0.0,752.21745,572.54588,7,0
bookmia.01.20,56607,1.0,200.0,attack_train,192.24687,192.24687,1.0,200,7.75313,0.07955,0.0,19,7,174,200,11.34637,0,0.0,198.00545,11.73468,0.0,1287.34598,1089.34052,7,0
bookmia.01.20,56606,1.0,200.0,attack_train,183.27858,192.24687,0.95335,200,7.75313,0.05854,0.0,24,7,169,200,6.54296,0,0.0,149.62461,5.66532,0.0,1619.2183,1469.59368,7,0
bookmia.01.20,56608,1.0,200.0,attack_train,180.13985,192.24687,0.93702,200,7.75313,0.0597,0.0,2,7,191,200,4.95843,0,0.0,140.39132,5.97218,0.0,1300.97317,1160.58185,7,0
bookmia.01.20,56610,1.0,200.0,attack_train,166.1516,192.24687,0.86426,200,7.75313,0.02804,0.0,40,7,153,200,3.55729,0,0.0,166.73332,5.36036,0.0,1942.93652,1776.2032,7,0
bookmia.01.20,56609,1.0,200.0,attack_train,171.61214,192.24687,0.89267,200,7.75313,0.06635,0.0,3,7,190,200,5.65533,0,0.0,176.33829,8.17945,0.0,1393.85207,1217.51378,7,0
bookmia.01.22,1362,1.0,200.0,attack_train,193.97867,194.09375,0.99941,200,5.90625,0.05076,0.0,58,5,137,200,3.4417,0,0.0,191.02195,6.733,0.0,1522.98953,1331.96758,5,0
bookmia.01.22,1364,1.0,200.0,attack_train,168.65411,194.09375,0.86893,200,5.90625,0.05286,0.0,1,5,194,200,4.89755,0,0.0,198.49456,8.62152,0.0,1536.96719,1338.47263,5,0
bookmia.01.22,1366,1.0,200.0,attack_train,153.40784,194.09375,0.79038,200,5.90625,0.09479,0.0,1,5,194,200,4.02785,0,0.0,122.81149,6.06898,0.0,902.34267,779.53118,5,0
bookmia.01.22,1365,1.0,200.0,attack_train,163.5844,194.09375,0.84281,200,5.90625,0.07368,0.0,3,5,192,200,2.95585,0,0.0,204.33443,9.45996,0.0,1303.7379,1099.40347,5,0
bookmia.01.22,1367,1.0,200.0,attack_train,189.01927,194.09375,0.97386,200,5.90625,0.03883,0.0,1,5,194,200,9.19442,0,0.0,183.94284,9.53719,0.0,1561.83727,1377.89443,5,0
bookmia.01.22,1369,1.0,200.0,attack_train,177.91119,194.09375,0.91663,200,5.90625,0.09302,0.0,1,5,194,200,3.89831,0,0.0,178.34409,9.60002,0.0,1444.61482,1266.27073,5,0
bookmia.01.22,1368,1.0,200.0,attack_train,177.13994,194.09375,0.91265,200,5.90625,0.06763,0.0,1,5,194,200,4.8045,0,0.0,184.04883,5.82249,0.0,1536.6287,1352.57987,5,0
bookmia.01.22,1370,1.0,200.0,attack_train,165.72247,194.09375,0.85383,200,5.90625,0.08911,0.0,2,5,193,200,5.70723,0,0.0,176.68466,8.23135,0.0,809.26471,632.58005,5,0
bookmia.01.22,1372,1.0,200.0,attack_train,183.93146,194.09375,0.94764,200,5.90625,0.09137,0.0,1,5,194,200,6.46694,0,0.0,192.64511,9.69481,0.0,799.59085,606.94573,5,0
bookmia.01.22,1371,1.0,200.0,attack_train,177.07849,194.09375,0.91233,200,5.90625,0.0625,0.0,17,5,178,200,3.90921,0,0.0,163.12591,5.36591,0.0,1528.87207,1365.74616,5,0
bookmia.01.23,78981,1.0,200.0,attack_train,188.58307,192.73125,0.97848,200,7.26875,0.07035,0.0,21,7,172,200,4.44605,0,0.0,177.23214,6.81697,0.0,1209.12563,1031.89348,7,0
bookmia.01.23,78983,1.0,200.0,attack_train,183.78781,192.73125,0.9536,200,7.26875,0.07339,0.0,5,7,188,200,4.22784,0,0.0,182.93671,8.80039,0.0,1492.16562,1309.22891,7,0
bookmia.01.23,78985,1.0,200.0,attack_train,189.33171,192.73125,0.98236,200,7.26875,0.07447,0.0,0,7,193,200,3.23116,0,0.0,166.48212,9.73781,0.0,1588.43685,1421.95472,7,0
bookmia.01.23,78984,1.0,200.0,attack_train,146.78288,192.73125,0.76159,200,7.26875,0.04405,0.0,6,7,187,200,5.24628,0,0.0,137.34295,7.68809,0.0,1707.84181,1570.49886,7,0
bookmia.01.23,78986,1.0,200.0,attack_train,189.24504,192.73125,0.98191,200,7.26875,0.0565,0.0,41,7,152,200,6.13773,0,0.0,180.39141,7.98843,0.0,1947.7917,1767.40029,7,0
bookmia.01.23,78988,1.0,200.0,attack_train,188.43739,192.73125,0.97772,200,7.26875,0.1,0.0,40,7,153,200,6.25926,0,0.0,177.72656,5.92885,0.0,1337.05181,1159.32524,7,0
bookmia.01.23,78987,1.0,200.0,attack_train,162.86655,192.73125,0.84504,200,7.26875,0.03604,0.0,6,7,187,200,4.43185,0,0.0,171.79376,6.05767,0.0,1942.13814,1770.34438,7,0
bookmia.01.23,78989,1.0,200.0,attack_train,158.25194,192.73125,0.8211,200,7.26875,0.05505,0.0,18,7,175,200,2.40304,0,0.0,176.57266,6.12384,0.0,1873.26359,1696.69094,7,0
bookmia.01.23,78991,1.0,200.0,attack_train,185.60614,192.73125,0.96303,200,7.26875,0.04975,0.0,34,7,159,200,3.86522,0,0.0,152.15335,6.25763,0.0,1680.69095,1528.5376,7,0
bookmia.01.23,78990,1.0,200.0,attack_train,180.50026,192.73125,0.93654,200,7.26875,0.04566,0.0,11,7,182,200,3.55136,0,0.0,152.53881,5.9363,0.0,1781.0861,1628.54728,7,0
bookmia.01.26,11838,1.0,200.0,attack_train,161.0096,191.79688,0.83948,200,8.20312,0.10784,0.0,3,8,189,200,7.62491,0,0.0,168.06088,8.67903,0.0,630.06752,462.00664,8,0
bookmia.01.26,11840,1.0,200.0,attack_train,191.13715,191.79688,0.99656,200,8.20312,0.08205,0.0,33,8,159,200,4.77956,0,0.0,180.79542,4.85916,0.0,1326.52441,1145.72899,8,0
bookmia.01.26,11842,1.0,200.0,attack_train,126.05964,191.79688,0.65726,200,8.20312,0.09524,0.0,0,8,192,200,3.72617,0,0.0,114.55437,7.77263,0.0,790.67095,676.11659,8,0
bookmia.01.26,11841,1.0,200.0,attack_train,181.66284,191.79688,0.94716,200,8.20312,0.08989,0.0,61,8,131,200,3.92711,0,0.0,154.7178,8.35153,0.0,1183.30492,1028.58712,8,0
bookmia.01.26,11843,1.0,200.0,attack_train,188.50595,191.79688,0.98284,200,8.20312,0.07568,0.0,17,8,175,200,3.47311,0,0.0,211.62118,7.85387,0.0,1652.44777,1440.8266,8,0
bookmia.01.26,11845,1.0,200.0,attack_train,191.49028,191.79688,0.9984,200,8.20312,0.03571,0.0,60,8,132,200,8.26988,0,0.0,222.55684,8.93863,0.0,1431.49565,1208.93881,8,0
bookmia.01.26,11844,1.0,200.0,attack_train,0.0,-0.20312,-0.0,8,8.20312,0.0,0.0,0,8,0,8,0.0,0,0.0,0.0,0.0,0.0,21.87695,21.87695,8,0
bookmia.01.26,11846,1.0,200.0,attack_train,152.03671,191.79688,0.7927,200,8.20312,0.0796,0.0,1,8,191,200,6.25819,0,0.0,125.1686,9.66008,0.0,704.53641,579.36781,8,0
bookmia.01.26,11848,1.0,200.0,attack_train,180.3676,191.79688,0.94041,200,8.20312,0.01099,0.0,68,8,124,200,3.10841,0,0.0,195.70591,6.83558,0.0,1654.24254,1458.53663,8,0
bookmia.01.26,11847,1.0,200.0,attack_train,158.6655,191.79688,0.82726,200,8.20312,0.08466,0.0,12,8,180,200,4.13793,0,0.0,160.28759,8.04076,0.0,826.89643,666.60884,8,0
bookmia.01.27,89457,1.0,200.0,attack_train,183.27411,194.2625,0.94344,200,5.7375,0.04278,0.0,3,5,192,200,4.35551,0,0.0,189.88943,9.59923,0.0,1623.30957,1433.42014,5,0
bookmia.01.27,89459,1.0,200.0,attack_train,176.08539,194.2625,0.90643,200,5.7375,0.08824,0.0,2,5,193,200,4.8308,0,0.0,165.84253,6.00261,0.0,1356.29828,1190.45575,5,0
bookmia.01.27,89461,1.0,200.0,attack_train,178.53619,194.2625,0.91905,200,5.7375,0.04975,0.0,20,5,175,200,3.41659,0,0.0,182.24429,7.16461,0.0,1616.31764,1434.07335,5,0
bookmia.01.27,89460,1.0,200.0,attack_train,174.48506,194.2625,0.89819,200,5.7375,0.04808,0.0,7,5,188,200,4.40733,0,0.0,161.74594,5.13985,0.0,1804.6875,1642.94155,5,0
bookmia.01.27,89462,1.0,200.0,attack_train,179.58415,194.2625,0.92444,200,5.7375,0.06965,0.0,3,5,192,200,4.69556,0,0.0,194.96416,9.385,0.0,1545.47756,1350.5134,5,0
bookmia.01.27,89464,1.0,200.0,attack_train,193.92577,194.2625,0.99827,200,5.7375,0.07035,0.0,55,5,140,200,4.04404,0,0.0,214.04146,5.60929,0.0,1661.37509,1447.33364,5,0
bookmia.01.27,89463,1.0,200.0,attack_train,159.58134,194.2625,0.82147,200,5.7375,0.07656,0.0,2,5,193,200,2.84524,0,0.0,155.5728,7.54842,0.0,1068.93994,913.36714,5,0
bookmia.01.27,89465,1.0,200.0,attack_train,188.95589,194.2625,0.97268,200,5.7375,0.0733,0.0,36,5,159,200,5.66054,0,0.0,198.57265,7.33454,0.0,1484.61427,1286.04161,5,0
bookmia.01.27,89467,1.0,200.0,attack_train,188.53326,194.2625,0.97051,200,5.7375,0.06383,0.0,59,5,136,200,3.57515,0,0.0,174.9816,4.98629,0.0,1607.74762,1432.76603,5,0
bookmia.01.27,89466,1.0,200.0,attack_train,163.58421,194.2625,0.84208,200,5.7375,0.06635,0.0,15,5,180,200,2.99559,0,0.0,174.49283,8.5656,0.0,1403.72617,1229.23334,5,0
bookmia.01.31,91790,1.0,200.0,attack_train,159.55673,194.20938,0.82157,200,5.79063,0.01695,0.0,18,5,177,200,2.89166,0,0.0,181.86528,4.99074,0.0,2142.61626,1960.75098,5,0
bookmia.01.31,91792,1.0,200.0,attack_train,156.74873,194.20938,0.80711,200,5.79063,0.10471,0.0,7,5,188,200,6.44318,0,0.0,151.17559,11.12705,0.0,1061.91486,910.73927,5,0
bookmia.01.31,91794,1.0,200.0,attack_train,181.69344,194.20938,0.93555,200,5.79063,0.04926,0.0,13,5,182,200,3.72635,0,0.0,189.46251,8.87124,0.0,1654.91465,1465.45214,5,0
bookmia.01.31,91793,1.0,200.0,attack_train,145.84781,194.20938,0.75098,200,5.79063,0.08531,0.0,1,5,194,200,4.16259,0,0.0,154.85431,5.82691,0.0,609.82128,454.96697,5,0
bookmia.01.31,91795,1.0,200.0,attack_train,158.54147,194.20938,0.81634,200,5.79063,0.08145,0.0,12,5,183,200,4.16338,0,0.0,143.02391,10.97228,0.0,1753.51643,1610.49252,5,0
bookmia.01.31,91797,1.0,200.0,attack_train,152.68465,194.20938,0.78619,200,5.79063,0.09217,0.0,5,5,190,200,4.28074,0,0.0,161.2337,7.47545,0.0,1207.75948,1046.52578,5,0
bookmia.01.31,91796,1.0,200.0,attack_train,148.4572,194.20938,0.76442,200,5.79063,0.09709,0.0,4,5,191,200,2.48931,0,0.0,127.0049,6.5843,0.0,1172.37052,1045.36562,5,0
bookmia.01.31,91798,1.0,200.0,attack_train,151.0809,194.20938,0.77793,200,5.79063,0.09045,0.0,9,5,186,200,2.52559,0,0.0,132.20238,7.40829,0.0,1169.74846,1037.54608,5,0
bookmia.01.31,91800,1.0,200.0,attack_train,194.20938,194.20938,1.0,200,5.79063,0.11299,0.0,55,5,140,200,3.30197,0,0.0,184.9051,6.99972,0.0,1330.11565,1145.21055,5,0
bookmia.01.31,91799,1.0,200.0,attack_train,163.48119,194.20938,0.84178,200,5.79063,0.05742,0.0,9,5,186,200,3.26681,0,0.0,188.84037,7.73418,0.0,1521.94727,1333.10691,5,0
bookmia.01.32,24647,1.0,200.0,attack_train,166.38031,192.2375,0.86549,200,7.7625,0.04444,0.0,33,7,160,200,2.54752,0,0.0,169.91282,8.69749,0.0,1881.37155,1711.45874,7,0
bookmia.01.32,24649,1.0,200.0,attack_train,174.41985,192.2375,0.90731,200,7.7625,0.02703,0.0,36,7,157,200,4.28828,0,0.0,195.86887,9.62004,0.0,2062.08554,1866.21667,7,0
bookmia.01.32,24651,1.0,200.0,attack_train,191.40953,192.2375,0.99569,200,7.7625,0.10363,0.0,24,7,169,200,7.61657,0,0.0,151.09729,6.45081,0.0,1144.42401,993.32672,7,0
bookmia.01.32,24650,1.0,200.0,attack_train,172.21939,192.2375,0.89587,200,7.7625,0.08182,0.0,1,7,192,200,5.09282,0,0.0,161.26486,8.51856,0.0,1443.25563,1281.99077,7,0
bookmia.01.32,24652,1.0,200.0,attack_train,189.13652,192.2375,0.98387,200,7.7625,0.06931,0.0,5,7,188,200,4.60392,0,0.0,204.33602,8.24376,0.0,1294.63273,1090.29671,7,0
bookmia.01.32,24654,1.0,200.0,attack_train,149.8817,192.2375,0.77967,200,7.7625,0.04444,0.0,22,7,171,200,3.46442,0,0.0,146.12432,5.01581,0.0,1879.06028,1732.93596,7,0
bookmia.01.32,24653,1.0,200.0,attack_train,165.94876,192.2375,0.86325,200,7.7625,0.10628,0.0,10,7,183,200,5.96061,0,0.0,180.59203,6.17112,0.0,745.86348,565.27145,7,0
bookmia.01.32,24655,1.0,200.0,attack_train,169.36739,192.2375,0.88103,200,7.7625,0.06278,0.0,42,7,151,200,3.7441,0,0.0,179.63341,5.16306,0.0,1877.41429,1697.78088,7,0
bookmia.01.32,24657,1.0,200.0,attack_train,172.43123,192.2375,0.89697,200,7.7625,0.04329,0.0,45,7,148,200,3.07127,0,0.0,184.76538,6.42934,0.0,1934.85831,1750.09292,7,0
bookmia.01.32,24656,1.0,200.0,attack_train,185.62024,192.2375,0.96558,200,7.7625,0.1,0.0,20,7,173,200,7.07617,0,0.0,152.19529,8.67901,0.0,489.30309,337.1078,7,0
bookmia.01.33,47028,1.0,200.0,attack_train,157.63429,191.48409,0.82322,200,8.51592,0.09474,0.0,2,8,190,200,3.68548,0,0.0,157.05438,6.53293,0.0,841.23235,684.17797,8,0
bookmia.01.33,47030,1.0,200.0,attack_train,154.9234,191.48409,0.80907,200,8.51592,0.01914,0.0,60,8,132,200,2.33426,0,0.0,186.16143,5.25344,0.0,2081.9643,1895.80287,8,0
bookmia.01.33,47032,1.0,200.0,attack_train,190.96074,191.48409,0.99727,200,8.51592,0.08046,0.0,30,8,162,200,3.25389,0,0.0,193.29279,6.59279,0.0,1666.67647,1473.38368,8,0
bookmia.01.33,47031,1.0,200.0,attack_train,188.20081,191.48409,0.98285,200,8.51592,0.08205,0.0,9,8,183,200,3.99457,0,0.0,170.74435,6.62983,0.0,1294.52071,1123.77636,8,0
bookmia.01.33,47033,1.0,200.0,attack_train,150.96165,191.48409,0.78838,200,8.51592,0.05286,0.0,8,8,184,200,3.98759,0,0.0,124.44833,7.28588,0.0,1683.33805,1558.88972,8,0
bookmia.01.33,47035,1.0,200.0,attack_train,171.78821,191.48409,0.89714,200,8.51592,0.05556,0.0,5,8,187,200,2.9425,0,0.0,156.70718,8.42803,0.0,1670.69177,1513.98459,8,0
bookmia.01.33,47034,1.0,200.0,attack_train,160.6246,191.48409,0.83884,200,8.51592,0.00935,0.0,49,8,143,200,2.6323,0,0.0,165.60814,10.08248,0.0,1927.76061,1762.15248,8,0
bookmia.01.33,47036,1.0,200.0,attack_train,176.08086,191.48409,0.91956,200,8.51592,0.05376,0.0,41,8,151,200,3.15972,0,0.0,140.35541,6.6026,0.0,1859.35191,1718.99649,8,0
bookmia.01.33,47038,1.0,200.0,attack_train,176.51546,191.48409,0.92183,200,8.51592,0.03604,0.0,53,8,139,200,3.35698,0,0.0,207.50035,7.89926,0.0,1996.61432,1789.11398,8,0
bookmia.01.33,47037,1.0,200.0,attack_train,186.10373,191.48409,0.9719,200,8.51592,0.10945,0.0,32,8,160,200,4.04267,0,0.0,185.59657,6.32312,0.0,1301.97545,1116.37888,8,0
bookmia.01.36,14171,1.0,200.0,attack_train,152.39668,192.90625,0.79,200,7.09375,0.0283,0.0,0,7,193,200,3.48096,0,0.0,148.98894,6.11669,0.0,1795.76686,1646.77792,7,0
bookmia.01.36,14173,1.0,200.0,attack_train,178.01825,192.90625,0.92282,200,7.09375,0.07527,0.0,5,7,188,200,12.549,0,0.0,182.33948,12.63985,0.0,1348.91624,1166.57676,7,0
bookmia.01.36,14175,1.0,200.0,attack_train,191.41699,192.90625,0.99228,200,7.09375,0.09184,0.0,72,7,121,200,5.95228,0,0.0,177.82699,6.82657,0.0,971.99067,794.16368,7,0
bookmia.01.36,14174,1.0,200.0,attack_train,186.40808,192.90625,0.96631,200,7.09375,0.0404,0.0,3,7,190,200,3.783,0,0.0,186.80674,5.71817,0.0,1760.46874,1573.662,7,0
bookmia.01.36,14176,1.0,200.0,attack_train,79.90625,79.90625,1.0,87,7.09375,0.09259,0.0,7,7,73,87,6.61339,0,0.0,62.53962,6.99628,0.0,293.81248,231.27287,7,0
bookmia.01.36,14178,1.0,200.0,attack_train,173.1198,192.90625,0.89743,200,7.09375,0.03922,0.0,5,7,188,200,3.58412,0,0.0,192.59587,8.01868,0.0,1823.13135,1630.53549,7,0
bookmia.01.36,14177,1.0,200.0,attack_train,111.82199,192.90625,0.57967,200,7.09375,0.06512,0.0,6,7,187,200,4.41277,0,0.0,108.10075,10.73047,0.0,884.35418,776.25343,7,0
